,word,frequency,length
7628,theproject,1,10
7629,postedwith,1,10
7630,accessed,1,8
7631,thephrase,1,9
7632,when,1,4
7633,addition,1,8
7634,share,1,5
7635,others,1,6
7636,governwhat,1,10
7637,countries,1,9
7638,ina,1,3
7639,constant,1,8
7640,change,1,6
7641,checkthe,1,8
7642,agreementbefore,1,15
7643,prominentlywhenever,1,19
7644,downloading,1,11
7645,orcreating,1,10
7646,makes,1,5
7647,representations,1,15
7648,concerningthe,1,13
7649,active,1,6
7650,immediateaccess,1,15
7651,appear,1,6
7652,indicate,1,8
7653,reading,1,7
7654,freedistribution,1,16
7655,brasileiro,1,10
7656,pecado,1,6
7657,araucana,1,8
7658,ocho,1,4
7659,ilustrados,1,10
7660,cadatomo,1,8
7661,acuña,1,5
7662,antillano,1,9
7663,boliviano,1,9
7664,dominicano,1,10
7665,diego,1,5
7666,ecuatoriano,1,11
7667,mexicano,1,8
7668,esteva,1,6
7669,pablo,1,5
7670,peruano,1,7
7671,salvadoreño,1,11
7672,venezolano,1,10
7673,ricardo,1,7
7674,trestomos,1,9
7675,tela,1,4
7676,asunción,1,8
7677,aquinoperdóname,1,15
7678,escaleraaño,1,11
7679,colladoa,1,8
7680,martínezfilipinas,1,17
7681,pandotus,1,8
7682,camachoaspiración,1,17
7683,escuderoal,1,10
7684,telégrafo,1,9
7685,moralesa,1,8
7686,mirallesel,1,10
7687,ferrer,1,6
7688,sagristála,1,10
7689,rendición,1,9
7690,poeticas,1,8
7691,autores,1,7
7692,deamérica,1,9
7693,díaz,1,4
7694,adalberto,1,9
7695,futilezas,1,9
7696,olegario,1,8
7697,miranda,1,7
7698,protect,1,7
7699,modified,1,8
7700,therules,1,8
7701,very,1,4
7702,easy,1,4
7703,purposesuch,1,11
7704,creation,1,8
7705,reports,1,7
7706,performances,1,12
7707,andresearch,1,11
7708,printed,1,7
7709,specific,1,8
7710,given,1,5
7711,dopractically,1,13
7712,redistribution,1,14
7713,issubject,1,9
7714,especially,1,10
7715,commercialredistribution,1,24
7716,licenseplease,1,13
7717,before,1,6
7718,youdo,1,5
7719,receive,1,7
7720,adrián,1,6
7721,renamed,1,7
7722,phelipes,1,8
7723,pascuales,1,9
7724,named,1,5
7725,various,1,7
7726,updated,1,7
7727,replace,1,7
7728,previous,1,8
7729,editionswill,1,12
7730,print,1,5
7731,youcharge,1,9
7732,noone,1,5
7733,withoutpermission,1,17
7734,special,1,7
7735,rules,1,5
7736,apply,1,5
7737,tocopying,1,9
7738,toprotect,1,9
7739,concept,1,7
7740,moribundos,1,10
7741,postreros,1,9
7742,incensaron,1,10
7743,alientan,1,8
7744,florón,1,6
7745,comulgue,1,8
7746,hincada,1,7
7747,jurando,1,7
7748,floridas,1,8
7749,conserve,1,8
7750,trasmitióle,1,11
7751,idéntica,1,8
7752,rompen,1,6
7753,encantadoray,1,12
7754,plúmbea,1,7
7755,aurorateñida,1,12
7756,bramido,1,7
7757,olaentonará,1,11
7758,villanueva,1,10
7759,unacolección,1,12
7760,sufro,1,5
7761,sucederque,1,10
7762,entenderlo,1,10
7763,milagroso,1,9
7764,sacerdote,1,9
7765,traes,1,5
7766,anciana,1,7
7767,perdurable,1,10
7768,corren,1,6
7769,glóbulos,1,8
7770,españolesy,1,10
7771,loto,1,4
7772,nimbado,1,7
7773,arrebolesse,1,11
7774,fecundó,1,7
7775,cobijarla,1,9
7776,esclavitud,1,10
7777,legándole,1,9
7778,cumplió,1,7
7779,misionero,1,9
7780,cielosembrando,1,14
7781,defendió,1,8
7782,tierrasde,1,9
7783,fratricidas,1,11
7784,guerraslibrando,1,15
7785,oroel,1,5
7786,despiertede,1,11
7787,letargo,1,7
7788,proezasafricanas,1,16
7789,acendrado,1,9
7790,zacarías,1,8
7791,diariocatólico,1,14
7792,gentileza,1,9
7793,primerosversos,1,14
7794,colonización,1,12
7795,asombró,1,7
7796,resplandece,1,11
7797,respiran,1,8
7798,entonar,1,7
7799,corazonesque,1,12
7800,arrullaron,1,10
7801,bajaron,1,7
7802,cabezasel,1,9
7803,napoleones,1,10
7804,intrepidez,1,10
7805,combateaún,1,10
7806,lateen,1,6
7807,independienteque,1,16
7808,frentepara,1,10
7809,mundojunto,1,10
7810,ornarán,1,7
7811,dirije,1,6
7812,indigno,1,7
7813,trovadoresgozoso,1,16
7814,frenesí,1,7
7815,anonada,1,7
7816,fantasíaante,1,12
7817,reuniendo,1,9
7818,envolverá,1,9
7819,teñirá,1,6
7820,levantará,1,9
7821,mostrarán,1,9
7822,donceles,1,8
7823,amadascelebrarán,1,16
7824,ansiosos,1,8
7825,temblarán,1,9
7826,rosales,1,7
7827,cascadasa,1,9
7828,melífluos,1,9
7829,idealesde,1,9
7830,rubricáronle,1,12
7831,inmaterial,1,10
7832,amoresno,1,8
7833,legado,1,6
7834,famatu,1,6
7835,novelista,1,9
7836,nutra,1,5
7837,elaboren,1,8
7838,triunfará,1,9
7839,depravaday,1,10
7840,pundonor,1,8
7841,dignifica,1,9
7842,quijoteante,1,11
7843,corrupción,1,10
7844,innobleza,1,9
7845,motecoronado,1,12
7846,nimbo,1,5
7847,nazareno,1,8
7848,apostolado,1,10
7849,conquistará,1,11
7850,formarás,1,8
7851,impera,1,6
7852,enalteces,1,9
7853,aclamale,1,8
7854,quintana,1,8
7855,positivismo,1,11
7856,ínclito,1,7
7857,talentofué,1,10
7858,monumentoy,1,10
7859,proeza,1,6
7860,abrillanta,1,10
7861,donosa,1,6
7862,fustacon,1,8
7863,abatiste,1,8
7864,enteramente,1,11
7865,portentoso,1,10
7866,augustaa,1,8
7867,prosáico,1,8
7868,realismo,1,8
7869,huesa,1,5
7870,giganteo,1,8
7871,encumbrar,1,9
7872,arrancaré,1,9
7873,tirteoy,1,7
7874,sociólogos,1,10
7875,exije,1,5
7876,padeciste,1,9
7877,naufragada,1,10
7878,siniestra,1,9
7879,distan,1,6
7880,pendientes,1,10
7881,trágicas,1,8
7882,abruptas,1,8
7883,comulgarán,1,10
7884,incorruptas,1,11
7885,redimirás,1,9
7886,realizarás,1,10
7887,innoblezaensartada,1,18
7888,llegarás,1,8
7889,emerger,1,7
7890,turquesa,1,8
7891,latinaha,1,8
7892,modelado,1,8
7893,filipinacon,1,11
7894,caray,1,5
7895,tostarasomos,1,12
7896,díasobrellevan,1,14
7897,maldad,1,6
7898,vicioses,1,8
7899,vidapor,1,7
7900,moisés,1,6
7901,guiando,1,7
7902,sueloal,1,7
7903,emerges,1,7
7904,crear,1,5
7905,corrompidaque,1,13
7906,pisotea,1,7
7907,hipoteca,1,8
7908,ruindad,1,7
7909,expira,1,6
7910,cálculo,1,7
7911,corrompidodel,1,13
7912,esclaviza,1,9
7913,rescatar,1,8
7914,envilecidocristo,1,16
7915,aceptó,1,6
7916,sanchos,1,7
7917,aniquilan,1,9
7918,vencedora,1,9
7919,cides,1,5
7920,grandiosa,1,9
7921,mandos,1,6
7922,elaboradapor,1,12
7923,templadabrisa,1,13
7924,arrullará,1,9
7925,copiarán,1,8
7926,refulgentede,1,12
7927,obscuros,1,8
7928,vergeles,1,8
7929,endulzaras,1,10
7930,mielesde,1,8
7931,melodíasde,1,10
7932,proscriptos,1,11
7933,fieles,1,6
7934,gozó,1,4
7935,clavelesque,1,11
7936,despedías,1,9
7937,amadaseguirá,1,12
7938,cobijando,1,9
7939,luzca,1,5
7940,desplegada,1,10
7941,ninfa,1,5
7942,sur,1,3
7943,admirabade,1,10
7944,encontrarlo,1,11
7945,bonita,1,6
7946,igualasdel,1,10
7947,ufaníaluce,1,10
7948,querría,1,7
7949,prometo,1,7
7950,rezarlo,1,7
7951,olvidonadie,1,11
7952,noción,1,6
7953,transformadoalguien,1,19
7954,aunala,1,6
7955,creerá,1,6
7956,apellidoserá,1,12
7957,veneradoni,1,10
7958,evocado,1,7
7959,enaltecido,1,10
7960,recuerde,1,8
7961,trueque,1,7
7962,mestizas,1,8
7963,cáraves,1,7
7964,montañés,1,8
7965,cabuérniga,1,10
7966,ciñéndola,1,9
7967,momentoen,1,9
7968,portento,1,8
7969,empañó,1,6
7970,purezasemejante,1,15
7971,nieveque,1,8
7972,alpe,1,4
7973,rientede,1,8
7974,amontona,1,8
7975,esplendentey,1,12
7976,mayorival,1,9
7977,ojosasoma,1,9
7978,rosicler,1,8
7979,rojosenvidia,1,12
7980,clavellinas,1,11
7981,rocanacen,1,9
7982,hendidura,1,9
7983,contorno,1,8
7984,vagoalgo,1,8
7985,brumano,1,7
7986,suspendidos,1,11
7987,yfilosofía,1,10
7988,maria,1,5
7989,laabogacía,1,10
7990,catedrático,1,11
7991,penal,1,5
7992,santotomás,1,10
7993,ocupó,1,5
7994,principalesperiódicos,1,21
7995,alláhacia,1,9
7996,tota,1,4
7997,prov,1,4
7998,fanales,1,7
7999,dadme,1,5
8000,canoras,1,7
8001,armoníaque,1,10
8002,sonorasurge,1,11
8003,díafresco,1,9
8004,matizada,1,8
8005,ledoque,1,7
8006,remonta,1,7
8007,pusieron,1,8
8008,exhalas,1,7
8009,palpitacallada,1,14
8010,fecundan,1,8
8011,gotashasta,1,10
8012,ciclópeas,1,9
8013,maneradel,1,9
8014,salto,1,5
8015,oceanocon,1,9
8016,terco,1,5
8017,rujela,1,6
8018,génesis,1,7
8019,soledadesla,1,11
8020,notaso,1,6
8021,anunciadora,1,11
8022,diluvio,1,7
8023,retadorapronta,1,14
8024,torrenciales,1,12
8025,vientoazote,1,11
8026,ignotacubrirá,1,13
8027,bajar,1,5
8028,profético,1,9
8029,entremezclan,1,12
8030,excelsas,1,8
8031,arrastrara,1,10
8032,rosade,1,6
8033,ensalza,1,7
8034,fervorosa,1,9
8035,postra,1,6
8036,reverente,1,9
8037,persignan,1,9
8038,valerosa,1,8
8039,confunde,1,8
8040,quimeraque,1,10
8041,estática,1,8
8042,arroyos,1,7
8043,veneralas,1,9
8044,estremecey,1,10
8045,cano,1,4
8046,bajando,1,7
8047,impávida,1,8
8048,eminencia,1,9
8049,incógnitas,1,10
8050,confluenciadonde,1,16
8051,sombríopiérdese,1,15
8052,torrenteque,1,11
8053,pendiente,1,9
8054,tersoy,1,6
8055,trote,1,5
8056,bridonesy,1,9
8057,escalen,1,7
8058,altitud,1,7
8059,modernas,1,8
8060,verterás,1,8
8061,euritmia,1,8
8062,versoen,1,7
8063,amoresante,1,10
8064,armoníay,1,8
8065,doncellas,1,9
8066,toques,1,6
8067,adalides,1,8
8068,granadino,1,9
8069,libros,1,6
8070,elcielo,1,7
8071,deamor,1,6
8072,residía,1,7
8073,sáficos,1,7
8074,poesíaen,1,8
8075,rojade,1,6
8076,manantialesde,1,13
8077,arrojaal,1,8
8078,multitudes,1,10
8079,vuelocruza,1,10
8080,ideay,1,5
8081,cerebraciones,1,13
8082,procreael,1,9
8083,bajela,1,6
8084,trocarse,1,8
8085,futuros,1,7
8086,encerró,1,7
8087,torrentesque,1,12
8088,caudales,1,8
8089,correrá,1,7
8090,cataratapropulsora,1,18
8091,ineptas,1,7
8092,voluntades,1,10
8093,retratael,1,9
8094,proemial,1,8
8095,atesorairas,1,11
8096,educadoraresplandece,1,20
8097,panza,1,5
8098,bautizadas,1,10
8099,embriagaba,1,10
8100,embriagueces,1,12
8101,colmas,1,6
8102,placeresy,1,9
8103,aguijoneas,1,10
8104,afilados,1,8
8105,dientesel,1,9
8106,intensifican,1,12
8107,mientesun,1,9
8108,platónico,1,9
8109,creí,1,4
8110,adivinar,1,8
8111,antojosacicate,1,14
8112,moduló,1,6
8113,llegué,1,6
8114,sonrojos,1,8
8115,fingias,1,7
8116,crisis,1,6
8117,pasionales,1,10
8118,brindaba,1,8
8119,heces,1,5
8120,bebido,1,6
8121,muertodestrozado,1,16
8122,cárdenos,1,8
8123,aguardabas,1,10
8124,ensoñacionesque,1,15
8125,abiertopara,1,11
8126,enterrar,1,8
8127,morimos,1,7
8128,desazonesson,1,12
8129,inquietantes,1,12
8130,caminoyo,1,8
8131,desnudeces,1,10
8132,peregrinoque,1,12
8133,atravesó,1,8
8134,quemado,1,7
8135,arenasen,1,8
8136,soñabami,1,8
8137,morbidecesy,1,11
8138,pupila,1,6
8139,dilatabala,1,10
8140,fingieron,1,9
8141,sartales,1,8
8142,brinda,1,6
8143,amainaron,1,9
8144,sinceroes,1,9
8145,guardar,1,7
8146,sidotan,1,7
8147,alegró,1,6
8148,permanezca,1,10
8149,caviteño,1,8
8150,ejerce,1,6
8151,profesorado,1,11
8152,hórridas,1,8
8153,asestadosin,1,11
8154,manigua,1,7
8155,bravíaya,1,8
8156,tronido,1,7
8157,fatídica,1,8
8158,retozan,1,7
8159,platean,1,7
8160,albas,1,5
8161,yermas,1,6
8162,puñalada,1,8
8163,acechado,1,8
8164,pudores,1,7
8165,amarguracon,1,11
8166,blancurade,1,10
8167,pelo,1,4
8168,enardecido,1,10
8169,encelopor,1,9
8170,sensualidad,1,11
8171,cintura,1,7
8172,aumento,1,7
8173,intensamente,1,12
8174,finges,1,6
8175,ruín,1,4
8176,férvido,1,7
8177,entusiasmodurante,1,17
8178,epilepsia,1,9
8179,hacerte,1,7
8180,desear,1,6
8181,deseas,1,6
8182,redentorasen,1,12
8183,emboscadamiserable,1,18
8184,abarcarlo,1,9
8185,amorespara,1,10
8186,perdonando,1,10
8187,apoteosisal,1,11
8188,mentistecuando,1,14
8189,vidamás,1,7
8190,sientescon,1,10
8191,mientesla,1,9
8192,ascetay,1,7
8193,heridabrotar,1,12
8194,autoconsolacion,1,15
8195,triunfadoen,1,11
8196,tabernáculo,1,11
8197,cancionescon,1,12
8198,ahuyentar,1,9
8199,dolorosascon,1,12
8200,penasque,1,8
8201,ocuparlo,1,8
8202,abiertaal,1,9
8203,milagrode,1,9
8204,resurrección,1,12
8205,inesperadacon,1,13
8206,adueñasde,1,9
8207,risueñascomo,1,12
8208,esperabasen,1,11
8209,abandonó,1,8
8210,pacer,1,5
8211,rebañode,1,8
8212,perspectiva,1,11
8213,lejana,1,6
8214,forjé,1,5
8215,mañanase,1,8
8216,derrumbó,1,8
8217,roído,1,5
8218,miraje,1,6
8219,sueñasvagas,1,11
8220,curarme,1,7
8221,fondoy,1,6
8222,calladamente,1,12
8223,espejismo,1,9
8224,macabras,1,8
8225,oracion,1,7
8226,vidavelando,1,11
8227,muertejunto,1,11
8228,esperado,1,8
8229,llegadoa,1,8
8230,amoresy,1,7
8231,desgarraron,1,11
8232,entrelazados,1,12
8233,cándidasy,1,9
8234,temblandoparece,1,15
8235,agonizastesobre,1,15
8236,clavado,1,7
8237,zarzas,1,6
8238,dolorestus,1,10
8239,sienes,1,6
8240,sufrido,1,7
8241,magdalena,1,9
8242,salivazodel,1,11
8243,legionario,1,10
8244,encuentrocuando,1,15
8245,llevabas,1,8
8246,madero,1,6
8247,hombrocamino,1,12
8248,lanzael,1,7
8249,costadoy,1,8
8250,cuerposen,1,9
8251,amoresperdonó,1,13
8252,enfriar,1,7
8253,lámparaal,1,9
8254,ardores,1,7
8255,carney,1,6
8256,calentar,1,8
8257,tálamo,1,6
8258,juego,1,5
8259,deshechoel,1,10
8260,trenzado,1,8
8261,peinadoy,1,8
8262,apagado,1,7
8263,descalzos,1,9
8264,adornalas,1,9
8265,desnudas,1,8
8266,paredes,1,7
8267,aquél,1,5
8268,pecesy,1,6
8269,ácimos,1,6
8270,serenó,1,6
8271,marescon,1,8
8272,selvascon,1,9
8273,cornetay,1,8
8274,sociedadessueña,1,15
8275,resucita,1,8
8276,duelo,1,5
8277,despreciarlo,1,12
8278,aveporque,1,9
8279,preclaro,1,8
8280,pregonando,1,10
8281,esclarecido,1,11
8282,motriz,1,6
8283,hízonos,1,7
8284,respirar,1,8
8285,pedía,1,5
8286,hendían,1,7
8287,salvadorael,1,11
8288,guerrael,1,8
8289,coloniaje,1,9
8290,especie,1,7
8291,kries,1,5
8292,ondulada,1,8
8293,enseñaste,1,9
8294,jurar,1,5
8295,veasi,1,5
8296,diseque,1,7
8297,malvado,1,7
8298,blandido,1,8
8299,alegrarme,1,9
8300,hórrida,1,7
8301,cruzadaque,1,10
8302,redimiendo,1,10
8303,ansiaday,1,8
8304,púgil,1,5
8305,literarioconvertirla,1,20
8306,espacia,1,7
8307,espoliario,1,10
8308,feacon,1,6
8309,arrolló,1,7
8310,sentíme,1,7
8311,seguí,1,5
8312,pró,1,3
8313,rehuyó,1,6
8314,desertó,1,7
8315,erijo,1,5
8316,careta,1,6
8317,insurgente,1,10
8318,odiar,1,5
8319,ardientela,1,10
8320,victoriosa,1,10
8321,combatimos,1,10
8322,inciertosi,1,10
8323,campal,1,6
8324,muertopor,1,9
8325,estranguló,1,10
8326,ensalzará,1,9
8327,aplaudirá,1,9
8328,inquebrantable,1,14
8329,abiertotiene,1,12
8330,muertesevitaron,1,15
8331,conmemorativos,1,14
8332,lapublicación,1,13
8333,pasmo,1,5
8334,perpetúa,1,8
8335,mole,1,4
8336,diamantealzada,1,14
8337,edadesel,1,8
8338,afianza,1,7
8339,fuímos,1,6
8340,estrategia,1,10
8341,siervo,1,6
8342,heroicatriunfo,1,14
8343,enseñabas,1,9
8344,atajar,1,6
8345,conseguir,1,9
8346,trincheras,1,10
8347,arrancarte,1,10
8348,filipinade,1,10
8349,crispadas,1,9
8350,estoicase,1,9
8351,obtuvieron,1,10
8352,trescientos,1,11
8353,redentora,1,9
8354,auroradel,1,9
8355,pentecostés,1,11
8356,proyectil,1,9
8357,rayó,1,4
8358,heridafué,1,9
8359,tomaste,1,7
8360,villas,1,6
8361,pasajero,1,8
8362,hondonada,1,9
8363,acortaal,1,8
8364,roza,1,4
8365,heroísmoque,1,11
8366,montesque,1,9
8367,limbás,1,6
8368,rapiña,1,6
8369,imperios,1,8
8370,altivas,1,7
8371,elevan,1,6
8372,altascuando,1,11
8373,librascontiendas,1,16
8374,desgracias,1,10
8375,nubesy,1,6
8376,martillo,1,8
8377,rojassucumbas,1,13
8378,barricada,1,9
8379,desploma,1,8
8380,venga,1,5
8381,firmey,1,6
8382,sitúate,1,7
8383,triunfarás,1,10
8384,legauna,1,7
8385,víctima,1,7
8386,salvadores,1,10
8387,esparta,1,7
8388,cadáveresque,1,12
8389,írguete,1,7
8390,anda,1,4
8391,celajeríe,1,9
8392,sospirada,1,9
8393,empurpuraron,1,12
8394,sangrelos,1,9
8395,embatesderribar,1,15
8396,derechoscon,1,11
8397,preclara,1,8
8398,erguidaa,1,8
8399,entablanlas,1,11
8400,heróica,1,7
8401,colosocon,1,9
8402,horadado,1,8
8403,árbolesque,1,10
8404,compra,1,6
8405,refriegasin,1,11
8406,exige,1,5
8407,prosigo,1,7
8408,anónimos,1,8
8409,escombrosel,1,11
8410,majestuosa,1,10
8411,quepa,1,5
8412,inmarcesiblede,1,14
8413,podrás,1,6
8414,ignotade,1,8
8415,caídos,1,6
8416,aciaga,1,6
8417,coroné,1,6
8418,confiada,1,8
8419,exclamar,1,8
8420,lucho,1,5
8421,fardo,1,5
8422,palestra,1,8
8423,recelos,1,7
8424,implumeincapaz,1,14
8425,elevarse,1,8
8426,denuesta,1,8
8427,edificar,1,8
8428,trabaja,1,7
8429,holocaustoescala,1,16
8430,estrangular,1,11
8431,sàcra,1,5
8432,isaac,1,5
8433,jesucristosalvarás,1,18
8434,martehundir,1,11
8435,despotismo,1,10
8436,victorias,1,9
8437,predica,1,7
8438,razaque,1,7
8439,tiranosy,1,8
8440,trabajoy,1,8
8441,vencerás,1,8
8442,fofa,1,4
8443,aniquila,1,8
8444,obligaa,1,7
8445,fueros,1,6
8446,obliga,1,6
8447,tronoel,1,7
8448,sublima,1,7
8449,incorpóreo,1,10
8450,cándida,1,7
8451,celdas,1,6
8452,gloriade,1,8
8453,aborto,1,6
8454,hedor,1,5
8455,pestilencia,1,11
8456,miasma,1,6
8457,mefítico,1,8
8458,pútrida,1,7
8459,espere,1,6
8460,halagode,1,8
8461,inmarchito,1,10
8462,sueñes,1,6
8463,castigoque,1,10
8464,delincuente,1,11
8465,agitaya,1,7
8466,iracundo,1,8
8467,vomita,1,6
8468,escandalizando,1,14
8469,ensaña,1,6
8470,sacerdotetu,1,11
8471,despiadado,1,10
8472,brotó,1,5
8473,vertería,1,8
8474,baldón,1,6
8475,lucidoel,1,8
8476,suicidaa,1,8
8477,venenopoco,1,10
8478,arrancando,1,10
8479,arrollador,1,10
8480,embatese,1,8
8481,lanzase,1,7
8482,combateen,1,9
8483,ibero,1,5
8484,redes,1,5
8485,míaborrar,1,9
8486,corderoen,1,9
8487,públicos,1,8
8488,vendido,1,7
8489,guerreroque,1,11
8490,sangrientaherido,1,16
8491,nadaes,1,6
8492,mancillando,1,11
8493,esplendíacon,1,12
8494,furibundo,1,9
8495,temes,1,5
8496,impuro,1,6
8497,editada,1,7
8498,truene,1,6
8499,adorar,1,6
8500,reinen,1,6
8501,espantoy,1,8
8502,flagele,1,7
8503,elmercantil,1,11
8504,prematuramente,1,14
8505,reuniólos,1,9
8506,hanentresacado,1,14
8507,coyunda,1,7
8508,manitas,1,7
8509,rosadas,1,7
8510,divinascomo,1,11
8511,camelias,1,8
8512,acariciarmeparece,1,17
8513,juguetonas,1,10
8514,satinadasmanos,1,14
8515,delicadapura,1,12
8516,dura,1,4
8517,sacudir,1,7
8518,nequicia,1,8
8519,senoel,1,6
8520,tantay,1,6
8521,hojaque,1,7
8522,cierzo,1,6
8523,fríoque,1,7
8524,despoja,1,7
8525,umbríoque,1,9
8526,baguio,1,6
8527,desarraigues,1,12
8528,ataca,1,5
8529,símil,1,5
8530,inocules,1,8
8531,leguminoso,1,10
8532,maderable,1,9
8533,empleado,1,8
8534,laconstrucción,1,14
8535,moblaje,1,7
8536,propias,1,7
8537,oprimido,1,8
8538,vencidaciñéndote,1,16
8539,engreirte,1,9
8540,sión,1,4
8541,loores,1,6
8542,serenobusco,1,11
8543,senodonde,1,9
8544,avanzafingiéndome,1,17
8545,esperanzay,1,10
8546,obligándome,1,11
8547,impíoluchar,1,11
8548,eternamentecombatiendo,1,22
8549,frentecon,1,9
8550,eternoeternamente,1,17
8551,infinitoque,1,11
8552,deshechoten,1,11
8553,lechoprepárame,1,14
8554,reparador,1,9
8555,martínez,1,8
8556,agustino,1,8
8557,residente,1,9
8558,estuvoprisionero,1,16
8559,laemancipación,1,14
8560,asturiano,1,9
8561,darnos,1,6
8562,guerrasin,1,9
8563,apacible,1,8
8564,agoníatorna,1,11
8565,feroces,1,7
8566,alimentan,1,9
8567,nochebuena,1,10
8568,iray,1,4
8569,desventuras,1,11
8570,miracon,1,7
8571,libra,1,5
8572,amarguraa,1,9
8573,hiera,1,5
8574,aborrecida,1,10
8575,arrancar,1,8
8576,náufrago,1,8
8577,arribar,1,7
8578,insegurosiento,1,14
8579,templando,1,9
8580,mónstruo,1,8
8581,rozay,1,5
8582,sirte,1,5
8583,pola,1,4
8584,labiana,1,7
8585,dirigeahora,1,11
8586,entrañay,1,8
8587,arrebatada,1,10
8588,reverbera,1,9
8589,prorrumpieracantando,1,20
8590,tesorocon,1,9
8591,adularte,1,8
8592,desatado,1,8
8593,torbellinosurque,1,16
8594,guerraalfombrando,1,17
8595,inunde,1,6
8596,cascadafluyesen,1,15
8597,enfrenes,1,8
8598,sañaque,1,7
8599,ceba,1,4
8600,instintos,1,9
8601,destructoresen,1,14
8602,imploresque,1,11
8603,reciente,1,8
8604,esperes,1,7
8605,armoniosos,1,10
8606,sonorososcomo,1,13
8607,espigado,1,8
8608,floribunda,1,10
8609,losinsertos,1,11
8610,continuación,1,12
8611,techumbreque,1,12
8612,hermoseacomo,1,12
8613,tejido,1,6
8614,centelleay,1,10
8615,inundaque,1,9
8616,relampaguea,1,11
8617,inexhaustos,1,11
8618,crepúsculos,1,11
8619,mana,1,4
8620,plétora,1,7
8621,lozanaque,1,9
8622,poesíacomo,1,10
8623,bravíaque,1,9
8624,cristaleste,1,11
8625,bárbara,1,7
8626,matinalestus,1,12
8627,transparenciaque,1,16
8628,suaveshojas,1,11
8629,gardenia,1,8
8630,inquietasdiminutas,1,18
8631,bondad,1,6
8632,huídodesde,1,10
8633,retornó,1,7
8634,amanecíay,1,9
8635,penetrar,1,8
8636,queríay,1,7
8637,pasó,1,4
8638,inanimado,1,9
8639,encierran,1,9
8640,caja,1,4
8641,ojosel,1,6
8642,contener,1,8
8643,míseros,1,7
8644,despojosoculté,1,14
8645,estabasu,1,8
8646,yacía,1,5
8647,tardedel,1,8
8648,dirigí,1,6
8649,lloré,1,5
8650,compartió,1,9
8651,interrumpió,1,11
8652,suerteme,1,8
8653,vergonzoso,1,10
8654,estridente,1,10
8655,resurgir,1,8
8656,memoriatodo,1,11
8657,odiada,1,6
8658,necioque,1,8
8659,cabo,1,4
8660,lidiador,1,8
8661,hallalauro,1,10
8662,apagan,1,6
8663,contraria,1,9
8664,evocación,1,9
8665,perezosaenvuelve,1,16
8666,rezar,1,5
8667,tumbadonde,1,10
8668,dejahasta,1,9
8669,insecto,1,7
8670,zumbaen,1,7
8671,amaba,1,5
8672,sepulturaaquel,1,14
8673,amara,1,5
8674,ternuratanto,1,12
8675,arrebuja,1,8
8676,catalina,1,8
8677,castigó,1,7
8678,liviandad,1,9
8679,aceras,1,6
8680,animadas,1,8
8681,poblándose,1,10
8682,esculpieron,1,11
8683,gozos,1,5
8684,tallese,1,7
8685,sorprendiendo,1,13
8686,oirse,1,5
8687,esquina,1,7
8688,calley,1,6
8689,destoca,1,7
8690,devoción,1,8
8691,pensativas,1,10
8692,doctoresque,1,11
8693,escribieron,1,11
8694,tamarindo,1,9
8695,costumbres,1,10
8696,hallara,1,7
8697,vítores,1,7
8698,umbrosa,1,7
8699,fosaperdida,1,11
8700,pareceque,1,9
8701,resurgen,1,8
8702,somnolencia,1,11
8703,anochece,1,8
8704,memorias,1,8
8705,arcabuces,1,9
8706,confusión,1,9
8707,abstraigo,1,9
8708,desfilando,1,10
8709,legiones,1,8
8710,altanerasde,1,11
8711,salcedo,1,7
8712,lavezares,1,9
8713,chacón,1,6
8714,idas,1,4
8715,brindoy,1,7
8716,quisoque,1,8
8717,humillarle,1,10
8718,ilusionesinventan,1,17
8719,incorregible,1,12
8720,perfil,1,6
8721,romano,1,6
8722,landó,1,5
8723,mundanogesto,1,12
8724,despreciaste,1,12
8725,ofrecí,1,6
8726,resultó,1,7
8727,cortesano,1,9
8728,corres,1,6
8729,erizada,1,7
8730,imposibleplacer,1,15
8731,envejecida,1,10
8732,sollozar,1,8
8733,vidasumida,1,10
8734,desoladora,1,10
8735,valenciahueles,1,14
8736,naranjal,1,8
8737,limonero,1,8
8738,sombríopasar,1,12
8739,malos,1,5
8740,presenciay,1,10
8741,áscuas,1,6
8742,brujaslocas,1,11
8743,traviesas,1,9
8744,rompentodo,1,10
8745,pidiendoperdón,1,14
8746,pecan,1,5
8747,nena,1,4
8748,cierren,1,7
8749,ojoscuando,1,10
8750,ascuas,1,6
8751,prisionera,1,10
8752,arrasan,1,7
8753,respetan,1,8
8754,traidores,1,9
8755,majo,1,4
8756,vean,1,4
8757,sentirlos,1,9
8758,dominan,1,7
8759,enroscan,1,8
8760,zalamero,1,8
8761,encantas,1,8
8762,marchita,1,8
8763,oleaje,1,6
8764,veu,1,3
8765,decatalunya,1,11
8766,colorael,1,8
8767,almainquiere,1,12
8768,meditando,1,9
8769,roedorala,1,9
8770,escuchando,1,10
8771,creía,1,5
8772,vacilante,1,9
8773,pocosaños,1,9
8774,condena,1,7
8775,inquietafinge,1,13
8776,vaterecuerdos,1,13
8777,evocandolos,1,11
8778,ardientey,1,9
8779,mintiendo,1,9
8780,nimbos,1,6
8781,gloriaen,1,8
8782,estableció,1,10
8783,volviendo,1,9
8784,resbalar,1,8
8785,camacho,1,7
8786,panderotus,1,10
8787,engalana,1,8
8788,valencianaque,1,13
8789,encanta,1,7
